Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
106	-56554.445	11184.947	-44268.316	-79802.17	-55615.227	3820.8174	-50812.965	-62828.746	180.0	180.0	529999	-50407.414	5851.197	-39190.766	-70182.875	-50407.426	5850.989	-39343.56	-69964.8	49993.793	206343.42	3766.6713309288025
107	-55898.668	9508.866	-45758.84	-77150.45	-50952.68	6687.1934	-43448.027	-63673.14	180.0	180.0	534999	-50386.418	5830.7285	-39181.97	-71062.89	-50386.426	5830.4893	-39287.332	-70883.15	49973.004	202947.58	3802.4855461120605
108	-54780.617	8668.059	-45860.52	-80118.41	-44946.902	4799.172	-36785.39	-51073.188	180.0	180.0	539999	-50377.637	5803.347	-39289.87	-71545.58	-50377.668	5803.1353	-39375.008	-71424.516	49966.58	205196.08	3836.385351896286
109	-54841.504	10548.866	-43281.94	-79968.016	-54248.418	7799.464	-47594.07	-72417.52	180.0	180.0	544999	-50375.785	5783.6987	-39548.395	-70937.65	-50375.82	5783.486	-39439.69	-71104.48	49963.266	206234.61	3870.4718091487885
110	-54537.168	8734.538	-41430.13	-73915.984	-41005.93	4534.082	-36401.836	-51119.8	180.0	180.0	549999	-50370.586	5761.185	-39430.188	-71087.086	-50370.605	5761.018	-39460.344	-70790.46	49959.082	199685.48	3904.5243129730225
111	-56988.348	11597.289	-41263.53	-85149.34	-39942.625	3099.9436	-37091.68	-47017.86	180.0	180.0	554999	-50409.777	5724.1123	-39498.777	-71538.375	-50409.805	5723.868	-39637.324	-71039.45	50008.98	197504.95	3938.6465249061584
112	-52458.793	7510.447	-41210.555	-80376.34	-40354.047	4401.1064	-35972.047	-48518.33	180.0	180.0	559999	-50448.336	5689.6196	-39787.742	-71492.65	-50448.3	5689.436	-40041.062	-71156.21	50044.984	195933.4	3975.4052259922028
113	-53430.15	8043.8335	-44628.133	-77104.14	-37759.957	3917.5098	-33621.31	-46158.715	180.0	180.0	564999	-50466.59	5653.66	-40240.086	-71514.914	-50466.63	5653.565	-40124.71	-70959.78	50067.223	198882.31	4009.5232949256897
114	-58353.504	12220.629	-43448.64	-83058.03	-38170.6	5475.177	-33748.125	-52025.152	180.0	180.0	569999	-50483.46	5631.066	-40210.21	-71352.06	-50483.51	5630.8887	-40020.63	-70865.24	50081.523	196649.83	4043.3214259147644
115	-61835.824	15902.492	-42361.707	-105031.86	-200025.52	15770.891	-172525.81	-221518.08	180.0	180.0	574999	-50528.83	5588.4126	-40761.203	-70463.69	-50528.773	5588.284	-40783.9	-70092.8	50099.67	210808.48	4077.101702928543
116	-66893.61	17405.72	-43771.137	-110378.914	-48888.234	58601.01	-3478.8342	-168756.39	180.0	180.0	579999	-50327.242	5580.8257	-40212.215	-69454.92	-50327.277	5580.8257	-39777.555	-69308.945	49822.453	185331.66	4110.638585805893
117	-62064.434	16918.219	-41552.836	-104295.27	-67719.95	66068.125	-6287.002	-153573.16	180.0	180.0	584999	-49951.59	5698.4517	-38936.883	-69084.016	-49951.594	5698.404	-39104.066	-68910.76	49451.043	185028.73	4143.905851840973
118	-53815.555	18232.873	-32220.053	-93918.23	-26335.168	20042.447	-3733.0242	-54279.49	180.0	180.0	589999	-49801.29	5788.0273	-39080.19	-68484.445	-49801.19	5787.9487	-38949.07	-68577.914	49295.438	190298.36	4177.1991930007935
119	-56413.473	17168.857	-32551.424	-81668.734	-43555.957	38242.668	-4009.0464	-145111.42	180.0	180.0	594999	-49595.41	5958.913	-39263.34	-68335.555	-49595.418	5959.17	-38880.41	-68628.73	49086.066	190149.61	4210.5056920051575
120	-53761.277	15059.611	-35826.555	-78466.48	-28362.906	23411.525	-273.6783	-53524.23	180.0	180.0	599999	-49517.84	6127.1816	-38885.477	-68629.27	-49517.97	6127.61	-38995.977	-68895.53	49003.78	190346.38	4243.711560964584
121	-53908.9	12530.528	-34349.55	-77795.52	-17945.947	7010.743	-3496.367	-32129.832	180.0	180.0	604999	-49359.336	6324.505	-37951.734	-68625.58	-49359.285	6324.838	-37692.4	-69443.91	48832.016	189831.61	4276.845147848129
122	-50846.145	12848.133	-32709.957	-71759.29	-19943.553	7747.4385	-4470.138	-28105.594	180.0	180.0	609999	-49022.387	6456.6553	-37164.05	-69045.31	-49022.367	6456.6987	-37206.12	-69084.48	48509.016	199746.56	4309.8083238601685
123	-51673.473	10803.15	-34967.91	-72549.82	-17214.71	11427.45	-118.35994	-29708.418	180.0	180.0	614999	-49097.062	6482.556	-37449.387	-68671.37	-49097.03	6482.681	-37331.062	-69013.81	48597.273	197186.94	4342.854460954666
124	-47431.1	12360.276	-35306.742	-79084.64	-8506.445	8663.574	99.21617	-22837.168	180.0	180.0	619999	-49219.527	6466.188	-38326.61	-68614.02	-49219.598	6466.261	-38137.465	-68882.38	48710.684	193807.1	4376.086605787277
125	-55771.082	14112.773	-35329.215	-73839.125	-10878.876	7489.303	-2652.899	-20512.408	180.0	180.0	624999	-49273.715	6431.6777	-38786.902	-68047.586	-49273.77	6432.022	-38524.23	-68329.664	48753.277	190307.2	4409.338474988937
126	-53215.188	12128.6455	-35599.887	-75476.22	-15931.528	7639.1753	-3873.2566	-28116.77	180.0	180.0	629999	-49252.344	6462.9414	-38390.152	-68049.74	-49252.38	6463.206	-38233.63	-67980.05	48722.066	189619.7	4442.3494601249695
127	-52515.625	13517.872	-33284.348	-75760.21	-14530.248	5003.782	-8753.541	-26546.906	180.0	180.0	634999	-49157.207	6616.993	-37161.758	-67860.78	-49157.258	6617.181	-37160.47	-68302.34	48618.754	197392.53	4475.571066856384
128	-50310.3	13322.217	-32808.188	-77048.71	-12707.655	8815.462	893.2465	-26621.143	180.0	180.0	639999	-49158.57	6751.3423	-36890.984	-68414.445	-49158.598	6751.5015	-36956.926	-68421.53	48636.527	204368.61	4508.662049770355
129	-55995.37	10941.924	-36710.336	-74039.28	-13051.833	9097.612	-26.413713	-30132.293	180.0	180.0	644999	-49235.793	6718.914	-37202.555	-68490.07	-49235.785	6719.158	-37013.082	-68307.87	48729.02	208724.94	4542.102150917053
130	-49303.438	10898.79	-34214.797	-75437.09	-7503.6826	7401.2573	579.9477	-28268.63	180.0	180.0	649999	-49227.188	6754.993	-36946.27	-68985.54	-49227.21	6755.2236	-36605.582	-68657.766	48733.043	205215.25	4575.32149887085
131	-48196.73	12696.688	-34426.562	-78562.3	-12191.697	8484.682	194.79593	-26737.723	180.0	180.0	654999	-49287.83	6825.791	-36810.91	-68929.65	-49287.848	6825.999	-36585.473	-69280.36	48790.4	210886.27	4608.747943878174
132	-49356.37	12537.912	-33599.78	-74042.82	-8714.408	8019.277	737.7948	-23534.904	180.0	180.0	659999	-49528.348	6781.8423	-37219.633	-69988.984	-49528.332	6782.0674	-36885.42	-69821.57	49029.414	214533.75	4641.973452091217
133	-45764.27	13234.414	-31541.627	-76533.33	-9275.445	8502.669	115.07173	-24856.285	180.0	180.0	664999	-49730.145	6780.3477	-38145.344	-70650.625	-49730.26	6780.5938	-37897.61	-71019.86	49224.875	205292.48	4675.277763843536
134	-48602.82	18456.326	-22122.37	-83450.32	-5686.9346	7185.355	-274.77768	-24477.908	180.0	180.0	669999	-49744.312	6913.009	-37461.34	-71386.25	-49744.42	6913.16	-37146.668	-71885.65	49224.39	202219.17	4708.56777882576
135	-54711.99	16938.45	-27203.387	-79672.14	-11243.194	8474.072	782.303	-24182.695	180.0	180.0	674999	-49737.44	7088.0845	-36800.387	-71396.58	-49737.566	7088.2017	-36692.61	-71731.89	49219.613	210200.3	4746.197416067123
136	-49730.8	17819.648	-25649.889	-76341.54	-11711.505	7342.104	-784.64746	-25052.16	180.0	180.0	679999	-49770.203	7222.4893	-36559.453	-71465.57	-49770.348	7222.5107	-36279.65	-71261.82	49243.95	207740.95	8791.04031586647
137	-50721.383	15516.151	-25875.215	-81662.48	-12879.907	7783.235	-2102.7104	-22987.686	180.0	180.0	684999	-49752.582	7365.499	-36456.84	-71498.305	-49752.664	7365.444	-36096.46	-71356.01	49224.773	207557.8	8823.31461596489
138	-47210.363	16999.043	-24915.998	-78160.414	-13895.68	10621.644	-1466.9955	-28905.105	180.0	180.0	689999	-49706.37	7532.0737	-36121.42	-70908.77	-49706.434	7532.0933	-35956.438	-70730.64	49185.793	211369.42	8854.368885993958
139	-51776.965	18471.172	-30641.87	-83783.93	-7603.3936	6069.9683	-1336.202	-20622.656	180.0	180.0	694999	-49686.184	7704.7227	-35880.59	-71415.24	-49686.223	7704.7534	-35873.31	-70850.2	49153.883	218016.08	8885.787378072739
140	-51746.195	18493.459	-24502.713	-83213.5	-12228.899	10507.836	-1053.285	-31280.736	180.0	180.0	699999	-49704.594	7883.7393	-35602.55	-70336.305	-49704.58	7883.7827	-35537.32	-70635.68	49173.742	216009.78	8917.429454803467
141	-49403.23	17722.402	-27774.889	-82090.41	-12813.378	10193.856	-19.10792	-28568.959	180.0	180.0	704999	-49780.516	7980.844	-35355.992	-70176.12	-49780.47	7980.876	-35617.285	-70315.16	49241.496	217659.39	9281.486664056778
142	-45693.258	14025.717	-24629.336	-75351.54	-13965.141	9560.625	-583.32043	-28812.463	180.0	180.0	709999	-49797.094	8081.423	-35974.23	-70619.55	-49797.098	8081.3853	-35828.39	-70304.87	49251.125	220282.16	9549.660022974014
143	-49059.55	15730.572	-26517.89	-83029.91	-9066.1	6367.4263	-1607.2628	-24061.309	180.0	180.0	714999	-49759.184	8236.39	-34952.855	-70362.875	-49759.16	8236.399	-35028.727	-70293.34	49219.797	217147.64	9580.952059030533
144	-50557.72	13769.16	-29795.396	-77797.875	-5353.1523	6932.4175	1457.059	-16372.021	180.0	180.0	719999	-49823.95	8325.343	-34435.76	-70329.52	-49824.01	8325.366	-34532.71	-70391.01	49308.27	221513.27	9611.695316076279
145	-49685.043	12405.621	-31209.166	-76494.23	-7833.55	6111.723	-408.95728	-18216.607	180.0	180.0	724999	-49983.348	8322.879	-34537.594	-69931.89	-49983.375	8322.917	-34588.09	-70370.91	49481.312	224625.1	9642.936250925064
146	-47061.684	14941.676	-26330.836	-76368.59	-6023.208	6960.1357	998.16974	-22716.79	180.0	180.0	729999	-50128.465	8362.857	-34952.46	-71081.0	-50128.445	8362.781	-34982.805	-70823.734	49609.676	222225.4	9674.687470912933
147	-49201.176	14762.684	-31065.691	-78982.08	-7965.245	5957.4907	4.1123013	-20842.11	180.0	180.0	734999	-50183.793	8444.79	-34957.547	-70228.03	-50183.82	8444.645	-34958.566	-70246.89	49667.258	228969.73	9706.971378087997
148	-56157.508	13395.069	-34915.14	-81862.6	-10545.955	7152.9844	-2159.8472	-21621.066	180.0	180.0	739999	-50261.73	8531.337	-34495.855	-70644.37	-50261.746	8531.2295	-34530.773	-70660.5	49746.6	232526.34	10192.16328406334
149	-46385.98	13998.367	-27901.928	-76211.81	-12178.076	8550.598	-2825.9827	-27362.186	180.0	180.0	744999	-50342.734	8581.27	-34316.715	-71177.86	-50342.69	8581.203	-34441.18	-70952.5	49828.87	228271.83	10231.579459905624
150	-46658.2	12529.12	-28006.621	-79622.62	-8841.8125	7028.583	-42.8555	-26369.83	180.0	180.0	749999	-50377.3	8615.342	-34312.285	-71969.1	-50377.32	8615.245	-34352.18	-71862.75	49871.848	229273.95	10271.212656021118
151	-47607.137	15421.975	-26916.842	-74985.18	-9862.463	7551.9126	881.3757	-26343.408	180.0	180.0	754999	-50407.785	8635.671	-34165.355	-72564.71	-50407.875	8635.582	-34256.844	-72313.04	49911.938	223857.16	10307.475535869598
152	-48379.18	13857.04	-26251.477	-73785.4	-7863.749	8983.796	1245.4237	-27709.436	180.0	180.0	759999	-50451.887	8661.268	-34011.867	-72705.48	-50451.89	8661.131	-34429.21	-72334.5	49965.473	225404.78	10343.318521976471
153	-49239.605	13760.225	-27152.967	-76517.125	-4464.3896	6094.5293	1337.8467	-20502.426	180.0	180.0	764999	-50496.992	8667.18	-34133.453	-72523.44	-50497.043	8667.027	-34479.547	-72446.88	50000.668	230509.92	10380.169652938843
154	-44858.81	14764.42	-24885.074	-76732.72	-8502.02	7155.775	765.0411	-21455.027	180.0	180.0	769999	-50529.316	8676.664	-34127.676	-73008.19	-50529.348	8676.579	-34310.152	-72063.23	50029.94	221765.94	10416.666260004044
155	-46090.742	12865.6875	-26992.607	-76420.74	-5381.1763	3950.4592	108.34346	-14464.073	180.0	180.0	774999	-50528.53	8716.73	-33604.996	-72557.93	-50528.53	8716.55	-33922.305	-71905.73	50037.805	220192.67	10456.30002784729
156	-46552.027	15840.535	-25279.504	-78894.84	-7952.907	6952.241	-427.8318	-18629.129	180.0	180.0	779999	-50512.957	8768.182	-33585.83	-72365.33	-50513.035	8768.0205	-33754.344	-72048.516	50023.867	225638.45	10492.96303486824
157	-49634.105	16087.113	-27306.365	-79456.65	-10037.308	8526.205	-251.67343	-28748.088	180.0	180.0	784999	-50540.69	8799.3955	-33645.9	-72432.23	-50540.76	8799.223	-33740.16	-72062.52	50049.605	225169.84	10530.373379945755
158	-43235.316	14334.71	-27054.943	-79819.234	-12051.737	8290.803	-261.78806	-25917.217	180.0	180.0	789999	-50589.93	8808.513	-33825.715	-71895.71	-50589.92	8808.373	-33748.547	-71845.28	50108.39	225126.19	10566.3847489357
159	-50853.55	16108.93	-27572.348	-80970.67	-11340.899	9173.3545	-534.94006	-26916.67	180.0	180.0	794999	-50665.48	8800.701	-33976.93	-71795.4	-50665.516	8800.565	-33966.324	-71632.14	50180.22	230921.88	10604.370083808899
160	-48841.824	16039.498	-25616.037	-76390.5	-9802.523	8128.6587	1160.425	-26871.709	180.0	180.0	799999	-50730.047	8787.97	-34529.746	-71864.71	-50730.082	8787.85	-34470.617	-71852.625	50240.953	224854.48	10648.101477861404
161	-53698.95	18333.928	-25950.988	-80741.945	-12213.473	6634.2197	-3060.5671	-24886.773	180.0	180.0	804999	-50792.383	8801.58	-34758.13	-72073.22	-50792.4	8801.495	-34954.465	-71952.36	50296.254	224318.2	10686.55031299591
162	-47555.438	15174.793	-26903.025	-77251.33	-10289.256	7374.432	-733.33374	-23466.504	180.0	180.0	809999	-50797.17	8824.401	-35214.805	-71680.055	-50797.207	8824.269	-35245.043	-71511.445	50297.945	226233.7	10736.00600194931
163	-46823.633	14013.565	-23801.15	-72492.805	-7504.8257	7011.603	-1388.8514	-27264.379	180.0	180.0	814999	-50794.02	8863.321	-34404.223	-71528.62	-50794.047	8863.157	-34809.996	-71446.9	50295.47	231012.36	10782.715001821518
164	-43846.13	14731.415	-24128.979	-72616.68	-8273.692	7978.941	404.54498	-24406.225	180.0	180.0	819999	-50747.812	8925.559	-34544.676	-71852.73	-50747.816	8925.407	-34559.2	-71465.945	50256.77	238363.62	10823.289937973022
165	-47129.633	11670.858	-29627.938	-82494.28	-7693.5977	7016.343	644.21356	-26170.736	180.0	180.0	824999	-50720.336	8950.403	-34276.82	-71930.11	-50720.402	8950.331	-34262.78	-71793.52	50236.043	235278.62	10865.512012004852
166	-46971.8	14285.967	-29245.865	-76109.44	-6327.996	6761.5713	-843.1471	-22317.148	180.0	180.0	829999	-50737.984	8940.688	-34080.715	-71748.38	-50737.99	8940.577	-34051.848	-71710.77	50258.492	234189.42	10906.607819080353
167	-48573.523	12714.481	-24697.201	-79474.27	-9144.275	7499.579	-3049.0498	-25354.64	180.0	180.0	834999	-50798.938	8905.555	-33984.11	-72273.99	-50798.94	8905.453	-33932.25	-72167.33	50318.645	233790.44	10945.15000295639
168	-49796.375	15007.159	-27415.086	-76341.87	-8745.19	7607.2466	-795.3352	-24713.004	180.0	180.0	839999	-50854.703	8877.699	-34534.465	-72470.85	-50854.73	8877.598	-34462.473	-71993.914	50370.957	234002.58	10986.374988079071
169	-44693.117	14216.841	-24863.865	-68439.81	-11292.371	8814.93	-365.0225	-28486.32	180.0	180.0	844999	-50916.19	8832.405	-34574.21	-72989.055	-50916.246	8832.303	-34677.71	-72191.12	50440.965	231177.52	11024.09834098816
170	-46359.75	15160.002	-25966.47	-75351.1	-8139.2734	7879.2183	-2000.6858	-24510.041	180.0	180.0	849999	-50986.6	8779.973	-34780.367	-72586.805	-50986.594	8779.865	-34854.73	-72260.78	50502.367	230321.28	11058.175018072128
171	-49255.24	14645.943	-28955.078	-79124.836	-11273.939	11349.146	658.4836	-30890.91	180.0	180.0	854999	-51043.332	8738.041	-34955.59	-72842.49	-51043.387	8737.931	-35147.66	-72273.2	50561.203	234949.38	11097.626971960068
172	-49451.105	14451.835	-29812.48	-80623.76	-3582.1733	2192.3665	-222.52228	-7095.7593	180.0	180.0	859999	-51123.324	8688.471	-35181.117	-73132.58	-51123.305	8688.341	-35278.92	-72480.44	50646.055	232026.39	11138.334967851639
173	-44911.785	13604.29	-28127.299	-73633.086	-6586.952	8613.796	325.66714	-26132.785	180.0	180.0	864999	-51226.816	8614.734	-35541.688	-72453.44	-51226.867	8614.648	-35701.2	-72229.35	50754.27	231579.75	11182.227952003479
174	-43894.402	14132.743	-28141.428	-80382.39	-10429.01	10411.831	-1498.5818	-26914.26	180.0	180.0	869999	-51316.348	8502.779	-36247.65	-72485.43	-51316.363	8502.664	-36360.996	-72032.4	50849.37	231827.5	11220.978951931
175	-44566.55	13380.963	-30219.266	-77377.36	-7191.866	7676.1904	-126.652275	-26956.549	180.0	180.0	874999	-51446.25	8386.857	-36766.113	-72756.09	-51446.28	8386.721	-36881.656	-72196.32	50974.523	231479.9	11257.850526094437
176	-44996.926	12017.382	-29114.113	-75264.01	-10685.414	8627.817	-2151.5547	-25358.95	180.0	180.0	879999	-51513.77	8295.278	-37009.562	-72848.18	-51513.83	8295.185	-37125.35	-72736.93	51038.664	225817.19	11297.904211997986
177	-46685.38	14433.827	-28339.793	-77176.57	-4251.707	2718.2317	-982.0741	-11154.728	180.0	180.0	884999	-51584.96	8222.094	-37146.004	-73604.96	-51585.066	8221.954	-37287.83	-72918.04	51121.355	227475.61	11335.823106050491
178	-44107.863	10364.054	-30689.084	-71544.086	-5403.993	4769.228	-46.52683	-17939.822	180.0	180.0	889999	-51633.703	8150.7944	-37457.87	-73373.125	-51633.715	8150.6816	-37525.723	-73034.87	51167.227	228044.5	11373.51904797554
179	-46283.832	11926.735	-30987.783	-71991.06	-6905.6953	5697.245	145.54991	-18902.344	180.0	180.0	894999	-51692.24	8101.7246	-37495.492	-74025.81	-51692.266	8101.6245	-37649.836	-73058.98	51229.715	222721.6	11413.403219938278
180	-41904.105	13454.859	-27584.682	-74868.45	-6303.388	7427.079	-588.7375	-23172.98	180.0	180.0	899999	-51743.934	8057.293	-37678.566	-73322.23	-51743.93	8057.182	-37808.773	-72857.33	51272.875	231320.19	11456.780091047287
181	-46238.902	13926.928	-27952.9	-77088.03	-11090.579	8117.3486	-1046.2866	-22710.86	180.0	180.0	904999	-51761.28	8021.0576	-37773.688	-73116.82	-51761.336	8020.9355	-37958.86	-72304.46	51293.95	223131.19	11497.163965940475
182	-44248.004	13632.646	-25462.104	-70470.24	-4611.832	3222.8525	1126.1091	-9401.372	180.0	180.0	909999	-51773.324	7993.646	-38011.27	-72763.36	-51773.37	7993.5684	-38065.01	-72350.42	51308.24	227123.86	11535.270594120026
183	-46424.844	13081.915	-26951.285	-77899.67	-3943.7078	5948.8237	1075.1265	-15717.609	180.0	180.0	914999	-51790.016	7997.5537	-38020.47	-72679.35	-51790.008	7997.4907	-38063.566	-72177.44	51332.67	222941.48	11576.090152978897
184	-44409.29	13621.368	-23927.18	-70282.7	-3942.8054	2686.8896	396.78598	-8329.065	180.0	180.0	919999	-51794.215	8033.0454	-37845.016	-72308.26	-51794.28	8032.924	-37802.99	-71549.64	51337.363	226933.05	11612.582946777344
185	-44596.17	11729.131	-26269.346	-67796.52	-2828.8167	3829.16	1222.955	-10952.823	180.0	180.0	924999	-51789.254	8091.6816	-37805.914	-71697.59	-51789.273	8091.6025	-37857.043	-71214.49	51338.7	218015.83	11649.018946886063
186	-45292.867	14027.839	-28232.127	-74768.97	-5142.5107	6429.4805	953.03864	-22534.6	180.0	180.0	929999	-51821.582	8115.41	-37636.977	-71097.05	-51821.598	8115.281	-37830.098	-71496.79	51365.645	218395.3	11686.002803087234
187	-46013.508	13431.41	-25356.139	-79018.73	-10251.031	9354.825	994.40393	-23837.072	180.0	180.0	934999	-51858.074	8147.3667	-37713.566	-71783.79	-51858.06	8147.2695	-37515.88	-71364.99	51403.242	221015.75	11723.106487035751
188	-47128.258	10700.213	-28430.164	-80587.43	-7372.4556	6807.7363	2005.3696	-19481.387	180.0	180.0	939999	-51909.79	8157.915	-37770.805	-71652.28	-51909.805	8157.7695	-37859.734	-71432.54	51464.08	220662.98	11762.090007066727
189	-52435.41	14930.751	-32415.396	-77838.64	-4609.8706	5776.7046	231.9453	-21099.3	180.0	180.0	944999	-51987.305	8161.595	-37852.85	-72521.54	-51987.367	8161.486	-37891.316	-71622.39	51536.707	218939.23	11800.414577007294
190	-49940.56	13697.361	-30041.299	-78035.43	-3042.4023	2437.3042	311.83817	-8523.289	180.0	180.0	949999	-52086.32	8148.259	-38084.367	-72363.78	-52086.297	8148.141	-38134.918	-71489.79	51632.516	217649.36	11840.902252197266
191	-50970.027	12328.672	-27511.252	-73589.19	-10641.529	7070.3013	-2844.2058	-23673.447	180.0	180.0	954999	-52220.047	8118.82	-38223.188	-71606.45	-52220.066	8118.674	-38287.32	-71840.97	51771.066	222805.3	11882.970660924911
192	-51929.395	11860.643	-33108.246	-78151.11	-5757.5396	7453.6387	1361.6818	-20372.854	180.0	180.0	959999	-52325.32	8109.7183	-38292.234	-71632.73	-52325.305	8109.565	-38327.242	-71584.73	51877.45	224200.53	11924.4576690197
193	-51837.13	12725.083	-29629.5	-73834.45	-6808.1655	5713.059	1211.5544	-19909.404	180.0	180.0	964999	-52429.01	8116.4976	-38177.973	-71280.94	-52429.086	8116.34	-38328.324	-71739.27	51972.004	222624.4	11960.50150680542
194	-49301.566	11144.972	-29868.492	-71730.04	-8410.198	7982.3613	-239.3268	-23534.389	180.0	180.0	969999	-52520.723	8111.6323	-37843.645	-71607.875	-52520.8	8111.4316	-38149.965	-71702.05	52070.125	215901.64	11996.837783813477
195	-48084.844	11813.081	-28054.387	-73504.97	-7798.282	6372.8125	120.50915	-19454.467	180.0	180.0	974999	-52612.586	8109.294	-38087.484	-71611.46	-52612.652	8109.1196	-38213.566	-71994.27	52160.453	219356.16	12034.083997011185
196	-48593.723	15828.506	-26240.447	-75805.47	-3357.5657	2384.637	-995.56665	-9408.811	180.0	180.0	979999	-52693.31	8106.6973	-38044.863	-71611.87	-52693.297	8106.522	-38192.664	-71799.41	52243.066	218992.95	12069.906676054
197	-44223.523	12069.2705	-25711.877	-71406.87	-4392.35	4800.89	1502.5022	-12821.109	180.0	180.0	984999	-52725.883	8148.1997	-37869.895	-72211.14	-52725.906	8148.027	-37865.258	-72256.06	52271.52	222803.0	12106.7291431427
198	-52946.586	13736.675	-24152.2	-76901.27	-4426.433	3731.3884	1034.0643	-11860.56	180.0	180.0	989999	-52696.055	8253.84	-37396.973	-72440.85	-52696.074	8253.73	-37381.406	-71830.99	52242.98	222975.03	12143.005728960037
199	-48229.895	16031.197	-27452.193	-75367.97	-9313.88	9358.104	872.03735	-22203.838	180.0	180.0	994999	-52698.02	8349.909	-37073.793	-71869.71	-52698.043	8349.75	-37037.69	-71913.57	52241.926	216620.28	12179.247542142868
200	-50405.28	15086.333	-29823.842	-78391.13	-2636.175	3167.5781	1301.5537	-8654.446	180.0	180.0	999999	-52688.94	8424.814	-36848.453	-71355.32	-52688.973	8424.655	-36872.645	-71591.76	52227.67	221115.08	12216.496311187744
