Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
11	-177916.83	28125.807	-126082.72	-225567.12	-206973.2	31573.414	-162472.39	-249015.88	180.0	180.0	54999	-747.1347	850.03217	3181.659	-5593.3203	-747.1518	849.96313	3138.4868	-5559.163	-275.5464	27756.748	332.0121879577637
12	-172889.33	23846.068	-128933.055	-226723.64	-202058.08	22828.244	-166662.69	-242561.22	180.0	180.0	59999	-801.2762	850.72516	3158.5254	-5742.4307	-801.2935	850.6521	3109.2146	-5647.7607	-221.00035	27876.096	364.3480279445648
13	-174547.28	23896.635	-139023.52	-223691.06	-207474.11	27363.295	-168352.34	-241315.9	180.0	180.0	64999	-840.3276	860.09827	3148.7441	-5807.0796	-840.3634	860.017	3093.5852	-5734.0767	-179.92378	28213.072	396.51868319511414
14	-178915.72	27997.822	-130370.28	-226429.94	-201063.05	21769.846	-165100.8	-231839.16	180.0	180.0	69999	-884.17413	869.84436	3136.5955	-5820.9756	-884.1935	869.7673	3080.6191	-5677.0835	-137.7472	28694.47	428.36429500579834
15	-179986.1	23306.486	-134555.22	-221845.14	-214412.08	19685.059	-179360.27	-235829.52	180.0	180.0	74999	-920.67535	874.6832	3058.6028	-5970.5356	-920.6683	874.653	3004.796	-5931.8135	-100.8532	28966.697	459.73748207092285
16	-184956.39	29945.62	-138488.98	-222561.12	-209483.47	31136.17	-160340.66	-247689.95	180.0	180.0	79999	-962.42706	880.4012	3014.949	-5997.275	-962.4195	880.37213	2965.945	-5936.747	-60.121777	29421.965	491.0680651664734
17	-179159.72	27943.375	-139646.8	-221028.39	-200778.88	18667.857	-174811.66	-226638.27	180.0	180.0	84999	-1019.21814	877.2603	2942.1526	-5995.341	-1019.2128	877.23334	2863.9602	-5969.7734	-4.8540416	30105.193	522.8479480743408
18	-183038.17	24176.96	-131611.27	-223180.17	-203955.4	18784.25	-164438.9	-229195.45	180.0	180.0	89999	-1086.1632	875.102	2893.2295	-5911.1606	-1086.1619	875.08875	2807.417	-5842.109	61.91092	30367.238	555.2718920707703
19	-170109.3	26729.824	-129314.66	-221463.89	-198072.5	32958.5	-161004.84	-246303.16	180.0	180.0	94999	-1160.1672	879.2851	2709.36	-5642.824	-1160.171	879.26886	2667.3362	-5654.4595	136.93887	30046.611	587.9107401371002
20	-173557.45	26738.5	-138272.03	-222503.5	-203874.12	28495.291	-160470.58	-235774.55	180.0	180.0	99999	-1234.0637	904.4392	2697.0713	-5409.81	-1234.0554	904.4377	2729.755	-5416.418	211.96913	29926.941	620.3273138999939
21	-120002.76	21940.967	-92806.266	-174008.0	-209674.98	25268.178	-163716.64	-246236.48	180.0	180.0	104999	-2382.5813	1589.8405	2703.4392	-13168.187	-2382.509	1589.9373	2746.6208	-13182.744	1628.708	62644.582	654.8622782230377
22	-113931.67	16141.826	-91110.01	-151784.78	-199143.66	18753.025	-171170.97	-229516.44	180.0	180.0	109999	-8479.464	3319.7014	1381.7183	-28753.61	-8479.207	3320.4766	1317.2922	-28727.332	7967.955	241928.3	688.9348931312561
23	-108737.36	14118.858	-86154.516	-136959.16	-205510.02	27132.582	-162380.36	-238999.05	180.0	180.0	114999	-15836.92	3828.7356	-3413.3455	-34296.88	-15837.079	3828.4385	-3351.1887	-34082.965	15364.381	274660.34	723.2993919849396
24	-115000.164	7644.8994	-92159.27	-128973.19	-186492.84	20403.91	-165396.7	-237674.3	180.0	180.0	119999	-22033.178	3509.8445	-9729.635	-34495.727	-22033.176	3509.4084	-9757.354	-34892.76	21497.973	240830.34	757.5047571659088
25	-115650.62	11201.778	-93995.66	-139819.56	-213150.5	28273.904	-160252.4	-243603.88	180.0	180.0	124999	-28650.42	3187.3337	-14145.038	-43288.2	-28650.602	3186.2651	-13506.034	-42987.324	28231.393	301271.5	791.4861702919006
26	-114246.9	10745.722	-93403.68	-145155.34	-196307.58	23123.418	-165789.31	-226432.98	180.0	180.0	129999	-34512.527	3090.0293	-19331.025	-50807.242	-34512.625	3089.8452	-19759.309	-50685.367	34132.41	334094.78	825.9582250118256
27	-115199.625	11210.065	-92906.41	-136369.28	-211597.33	21885.092	-187244.56	-247148.12	180.0	180.0	134999	-39476.246	3340.448	-25413.291	-60767.723	-39476.336	3340.1868	-25734.852	-59741.5	39115.52	337260.5	860.2581181526184
28	-111055.95	12535.955	-93763.266	-134650.02	-197127.83	26823.129	-165694.97	-237509.06	180.0	180.0	139999	-43727.816	3830.8242	-31124.992	-65705.55	-43727.86	3830.9731	-30187.812	-65359.43	43342.715	381939.72	894.870954990387
29	-105607.67	11694.9	-88347.914	-127336.69	-206833.47	22590.154	-168562.22	-235427.5	180.0	180.0	144999	-47239.9	4298.5376	-35249.7	-69560.25	-47239.867	4298.9863	-35271.57	-69864.38	46868.37	424491.25	929.468631029129
30	-108176.67	11306.697	-91285.29	-134863.22	-212219.7	22370.67	-169715.14	-244812.73	180.0	180.0	149999	-50236.71	4674.9033	-40570.785	-74029.42	-50236.824	4675.805	-40027.543	-74723.65	49884.21	446370.5	964.5873222351074
31	-105889.11	8775.843	-89782.62	-120623.87	-195925.16	26817.814	-162874.81	-236654.72	180.0	180.0	154999	-52802.316	4932.4497	-44209.266	-78111.375	-52802.473	4932.747	-44141.418	-78362.53	52469.0	482477.22	997.907301902771
32	-107227.89	7986.9873	-93287.78	-124166.93	-214244.67	22584.635	-167877.7	-248265.72	180.0	180.0	159999	-55102.867	5119.4263	-46893.74	-81231.984	-55103.07	5120.6626	-46785.453	-80929.984	54770.254	498000.5	1032.6902160644531
33	-103173.04	11167.742	-81054.164	-118713.37	-199290.3	20664.137	-172560.28	-239578.4	180.0	180.0	164999	-57114.676	5235.7393	-48256.21	-82186.07	-57114.8	5237.5107	-47931.4	-82240.664	56797.125	506007.8	1066.9454982280731
34	-105605.77	9295.276	-79377.05	-125027.91	-198198.78	24470.113	-167550.84	-242218.55	180.0	180.0	169999	-58780.28	5238.418	-48875.695	-82110.31	-58780.285	5240.168	-48452.04	-82538.54	58471.297	512648.72	1102.3429398536682
35	-103613.46	11428.786	-78441.85	-120478.46	-184646.84	25629.895	-143112.66	-222844.42	180.0	180.0	174999	-60107.508	5063.89	-49554.297	-80517.98	-60107.64	5065.009	-49216.957	-81527.086	59809.305	512127.66	1136.4801001548767
36	-103006.984	10787.271	-81455.95	-129653.09	-200283.1	26296.191	-161749.78	-244034.47	180.0	180.0	179999	-61265.582	5045.3047	-50225.094	-80602.055	-61265.72	5046.0273	-50243.91	-80729.93	60978.527	504749.8	1170.4707601070404
37	-104924.64	11572.411	-89497.61	-138776.22	-203310.92	16406.217	-180335.61	-234113.48	180.0	180.0	184999	-62205.008	5070.948	-50774.504	-80590.125	-62205.164	5071.1787	-50791.785	-80302.03	61918.293	504342.03	1204.443195104599
38	-98247.02	8694.418	-81425.97	-115240.12	-213951.05	16995.674	-179460.08	-237195.89	180.0	180.0	189999	-62929.09	5045.467	-51258.95	-79673.64	-62929.254	5045.396	-51192.387	-80250.96	62641.09	489945.1	1239.5364549160004
39	-99473.71	10634.977	-80560.55	-120211.69	-168555.83	14756.362	-146633.64	-191750.75	180.0	180.0	194999	-63220.38	5263.7617	-50557.637	-79584.09	-63220.44	5263.171	-50534.477	-80439.445	62876.76	470156.97	1274.5922229290009
40	-99045.08	9056.24	-79153.55	-121233.96	-184525.61	23540.297	-144290.73	-212109.33	180.0	180.0	199999	-63279.715	5493.7925	-50492.24	-80426.195	-63279.96	5492.8022	-50492.113	-80781.11	62941.383	483630.9	1309.806981086731
41	-100273.22	6789.8853	-90646.945	-121729.16	-192848.12	25655.182	-131745.72	-218883.75	180.0	180.0	204999	-63480.09	5439.6714	-50757.215	-80357.21	-63480.16	5439.4946	-50848.758	-80329.305	63139.277	489689.12	1344.8600430488586
42	-99468.05	6741.074	-87309.58	-111059.26	-185713.28	31500.115	-136144.6	-222039.9	180.0	180.0	209999	-63695.723	5275.597	-51684.08	-80904.15	-63695.934	5275.142	-51560.42	-80531.77	63359.04	490810.88	1379.944342136383
43	-98335.914	7198.1724	-83006.266	-111108.68	-189518.42	31094.846	-129650.29	-227547.45	180.0	180.0	214999	-63866.33	5083.458	-52628.457	-80606.266	-63866.4	5083.3154	-52406.492	-80914.414	63544.82	490603.53	1415.1625640392303
44	-99377.5	8918.497	-79460.1	-114368.51	-177429.92	26537.887	-143342.03	-205109.73	180.0	180.0	219999	-63967.547	4921.88	-53086.223	-80343.77	-63967.56	4921.759	-53093.348	-81397.77	63655.27	472894.3	1450.5557539463043
45	-96627.414	6252.9604	-82561.84	-106762.31	-180104.72	21647.908	-139678.62	-212955.66	180.0	180.0	224999	-64040.16	4816.2583	-53878.223	-80754.73	-64040.21	4815.798	-53744.246	-81202.78	63727.81	470304.88	1485.823049068451
46	-96277.87	8056.596	-80154.62	-112890.64	-183170.14	23550.504	-126491.8	-213946.39	180.0	180.0	229999	-64059.21	4733.875	-54192.17	-79875.46	-64059.266	4733.248	-54012.305	-80685.45	63759.41	466097.66	1520.870992898941
47	-96613.14	8145.2163	-79815.49	-114287.61	-177953.5	23397.38	-141676.44	-211633.19	180.0	180.0	234999	-64052.926	4651.5654	-54619.137	-79512.47	-64052.945	4650.9336	-54360.63	-80332.88	63755.79	465160.0	1555.0695459842682
48	-94036.24	7234.1035	-79649.11	-107644.39	-165535.31	28065.232	-126821.2	-208045.66	180.0	180.0	239999	-63994.246	4550.4185	-55125.62	-78135.42	-63994.332	4549.8765	-54649.49	-79434.85	63706.926	448073.22	1589.357521057129
49	-95768.375	7158.3164	-80113.82	-110332.125	-169468.89	26243.973	-136353.23	-211315.4	180.0	180.0	244999	-63978.375	4401.8086	-55647.566	-78239.914	-63978.418	4401.4644	-55381.305	-78385.49	63691.81	447905.94	1623.7989029884338
50	-95746.74	6138.263	-81132.88	-105850.195	-197481.48	22452.969	-141415.6	-218004.16	180.0	180.0	249999	-63956.62	4250.0117	-56244.496	-77338.766	-63956.65	4249.764	-55975.87	-77360.8	63680.05	438859.88	1659.1418628692627
51	-95335.63	8769.416	-78019.53	-109033.164	-157032.3	27462.713	-128091.016	-209541.6	180.0	180.0	254999	-63905.88	4143.315	-56737.6	-76653.15	-63905.95	4142.7983	-56631.67	-76923.266	63633.785	433219.2	1694.6073112487793
52	-103574.9	11548.013	-81177.73	-140155.02	-212572.03	26979.45	-160971.52	-246434.45	180.0	180.0	259999	-63239.29	4033.4568	-49107.24	-79233.81	-63239.37	4031.6433	-49165.4	-80218.15	62773.004	421920.34	1730.223866224289
53	-111938.44	6196.1606	-94629.97	-122157.62	-193315.48	24217.285	-159697.66	-228401.03	180.0	180.0	264999	-61634.406	3801.787	-47361.96	-80837.57	-61634.68	3799.7642	-47357.754	-80414.055	61207.277	391641.34	1764.965005159378
54	-112350.76	3918.48	-101732.97	-118725.16	-202787.86	21650.521	-166347.39	-242998.11	180.0	180.0	269999	-61199.543	3531.7666	-49367.332	-82483.7	-61199.586	3532.0876	-49299.08	-82394.47	60863.566	394452.25	1799.9046132564545
55	-105599.76	9334.516	-83230.47	-119301.4	-206890.66	32599.305	-159607.27	-247646.48	180.0	180.0	274999	-61378.594	3249.2227	-53094.14	-81884.68	-61378.67	3248.84	-52710.28	-82118.09	61045.902	397267.9	1835.4680421352386
56	-101592.8	6084.433	-87767.09	-114278.69	-205388.02	25045.777	-162464.25	-239936.08	180.0	180.0	279999	-60744.8	3403.152	-53373.613	-76656.82	-60744.88	3402.6633	-53116.914	-77053.63	60325.76	339336.8	1870.6491560935974
57	-100145.56	6228.6143	-87721.3	-118206.12	-188129.17	22234.578	-159378.25	-228598.38	180.0	180.0	284999	-60005.43	3764.1948	-50790.688	-73318.44	-60005.496	3764.3533	-50460.15	-73321.48	59593.664	324501.6	1904.8723621368408
58	-98722.06	7433.214	-82687.664	-116107.97	-206145.08	24590.322	-169681.6	-245258.31	180.0	180.0	289999	-59511.28	3943.7659	-50832.992	-72420.8	-59511.336	3943.4546	-50307.14	-73250.62	59119.77	319317.75	1939.975055217743
59	-97264.75	4912.2383	-87045.44	-106253.99	-193155.02	24920.756	-162117.61	-238777.12	180.0	180.0	294999	-59285.793	4052.7478	-50885.254	-72942.195	-59285.86	4052.6262	-50553.668	-72676.45	58918.117	326755.03	1975.3724291324615
60	-95199.7	6866.923	-81030.766	-111636.77	-212263.3	23271.854	-168685.67	-247144.55	180.0	180.0	299999	-59125.06	4171.156	-50892.516	-73411.71	-59125.152	4170.974	-50916.54	-73006.5	58757.867	325096.97	2011.2839770317078
61	-93699.55	8104.431	-73072.68	-109175.61	-207230.47	21294.193	-169827.16	-230531.25	180.0	180.0	304999	-58859.71	4301.733	-48905.66	-74933.17	-58859.76	4301.514	-48065.82	-74077.95	58494.293	322523.16	2046.9605712890625
62	-113462.305	24198.287	-77790.484	-176205.08	-186977.42	25327.473	-148190.34	-221862.66	180.0	180.0	309999	-57452.6	3752.1782	-43141.164	-74552.664	-57452.81	3753.0193	-43947.387	-73765.98	56733.44	332047.16	2083.0602991580963
63	-111169.195	14672.96	-89479.71	-150433.45	-211457.17	21322.084	-165438.61	-239360.83	180.0	180.0	314999	-55623.977	3049.449	-45338.812	-72086.96	-55624.18	3050.3135	-45075.723	-72091.016	55050.203	332141.66	2118.2615480422974
64	-105192.2	21348.58	-74218.67	-149449.56	-212951.7	23871.795	-166439.86	-240448.55	180.0	180.0	319999	-55267.965	3111.7466	-44274.492	-71292.72	-55268.035	3113.0715	-46939.492	-71575.39	54738.113	297323.3	2154.075744152069
65	-98075.12	5304.644	-87015.3	-109786.15	-220794.95	20204.53	-168653.47	-242684.06	180.0	180.0	324999	-55422.086	3537.54	-48713.676	-73291.02	-55422.11	3539.5112	-48536.66	-73350.32	54954.758	269224.75	2189.2633311748505
66	-84386.06	11305.223	-62314.242	-106342.9	-184472.9	23870.145	-161137.58	-228771.1	180.0	180.0	329999	-55323.098	3922.8164	-46483.957	-73484.15	-55323.184	3922.5366	-47354.293	-73626.38	54864.31	244049.38	2224.9119119644165
67	-86285.05	11075.097	-64971.375	-99194.91	-199996.14	28312.723	-162003.2	-243250.53	180.0	180.0	334999	-55102.957	4399.4434	-46794.523	-72787.54	-55103.11	4399.0024	-47299.08	-72580.78	54641.797	238435.64	2260.5054960250854
68	-83071.09	10563.601	-61819.664	-102982.48	-201309.55	24229.225	-169302.67	-243453.25	180.0	180.0	339999	-54754.5	4787.305	-46912.527	-70114.734	-54754.605	4787.0083	-46994.297	-69442.86	54296.293	223317.66	2296.7568950653076
69	-78953.125	16308.784	-53636.082	-107067.73	-207830.23	26934.846	-166628.39	-241785.69	180.0	180.0	344999	-54469.645	5066.236	-46032.324	-71525.086	-54469.66	5066.3774	-45876.664	-71964.41	54033.684	219928.73	2332.740210056305
70	-79590.51	14358.22	-55290.816	-110088.99	-162531.72	32233.383	-99146.82	-204721.81	180.0	180.0	349999	-54262.777	5291.438	-45072.324	-71725.26	-54262.83	5291.42	-44850.207	-72234.016	53831.63	211354.42	2367.520926952362
71	-72395.28	15571.65	-48579.453	-94944.07	-101102.86	45335.72	-55878.184	-180654.5	180.0	180.0	354999	-53952.23	5504.0327	-44417.39	-71951.49	-53952.2	5504.031	-44407.96	-71962.19	53514.08	217418.8	2402.9224960803986
72	-65829.21	14747.803	-42488.676	-90417.52	-91940.016	39350.46	-54209.016	-151045.5	180.0	180.0	359999	-53364.055	5808.7065	-43760.25	-71474.82	-53364.105	5808.79	-43739.707	-71202.58	52908.145	214880.61	2439.4619221687317
73	-63947.375	16870.809	-41339.37	-97523.9	-48050.57	7161.6987	-38238.54	-64967.15	180.0	180.0	364999	-52845.625	6045.958	-43215.938	-70808.625	-52845.715	6045.925	-43011.42	-71427.38	52400.5	213464.28	2475.1679360866547
74	-60480.312	16978.693	-41151.008	-90933.76	-48048.23	14522.522	-31768.0	-78069.984	180.0	180.0	369999	-52490.055	6261.523	-42648.645	-69964.5	-52490.1	6261.5703	-42330.105	-70683.086	52041.684	210912.03	2510.558818101883
75	-62319.254	14473.148	-43087.61	-89621.69	-92677.88	45879.277	-40499.27	-162075.47	180.0	180.0	374999	-52167.28	6448.433	-42120.453	-69733.42	-52167.242	6448.7407	-41963.688	-69837.75	51712.29	207796.61	2546.5550899505615
76	-58101.207	13862.753	-38882.836	-90764.94	-70634.67	48329.484	-28038.945	-132917.88	180.0	180.0	379999	-51867.9	6616.297	-41537.42	-69553.11	-51867.914	6616.5254	-41116.367	-69521.73	51413.18	206091.8	2582.7567870616913
77	-58537.625	14447.893	-39447.18	-89939.64	-92232.61	38920.85	-36713.867	-142905.25	180.0	180.0	384999	-51590.598	6751.866	-41068.926	-69099.74	-51590.566	6752.084	-41060.273	-69215.54	51135.297	206498.94	2618.6196360588074
78	-47242.027	20854.025	-27609.17	-86598.336	-23156.297	14943.147	-4582.393	-40735.36	180.0	180.0	389999	-51327.74	6887.568	-40385.51	-68603.21	-51327.71	6887.8	-40378.266	-68721.01	50856.504	208714.66	2654.659503221512
79	-47963.5	20615.498	-26122.164	-97165.414	-26190.902	20353.625	-7215.4087	-83051.79	180.0	180.0	394999	-50908.56	7127.3525	-39378.84	-68310.555	-50908.527	7127.481	-39328.47	-68427.055	50426.223	208387.86	2690.694629907608
80	-47105.008	16816.885	-28350.906	-89600.74	-21258.414	9174.446	-11873.28	-45296.31	180.0	180.0	399999	-50474.55	7353.9536	-38275.555	-68454.84	-50474.562	7353.9775	-38412.254	-68367.94	49990.84	208703.2	2726.3712379932404
81	-54087.664	19440.629	-24818.664	-86833.766	-17678.348	7722.205	-6300.842	-33426.0	180.0	180.0	404999	-50009.426	7583.3755	-37539.152	-68758.7	-50009.367	7583.3975	-37590.27	-68644.87	49524.69	208842.34	2762.8235280513763
82	-45242.38	17961.979	-24003.281	-85674.01	-10930.1045	4916.1445	-5430.8677	-19635.541	180.0	180.0	409999	-49630.78	7781.8213	-36856.84	-69576.62	-49630.754	7781.805	-36884.363	-69237.6	49147.465	212934.34	2797.87655711174
83	-47436.918	17771.291	-23208.87	-80765.16	-8713.095	6866.823	-998.2485	-21913.45	180.0	180.0	414999	-49272.395	7941.384	-36100.465	-70093.695	-49272.383	7941.3037	-36128.418	-69869.06	48785.473	212814.03	2834.081624031067
84	-41235.26	17658.404	-20132.652	-84152.07	-16254.833	12754.502	-1704.9387	-47203.406	180.0	180.0	419999	-48915.78	8080.777	-35486.688	-70753.71	-48915.777	8080.665	-35503.12	-70461.68	48428.043	214129.69	2869.908501148224
85	-41486.855	18307.166	-22651.836	-84264.91	-20330.09	14648.736	-2732.2427	-41350.0	180.0	180.0	424999	-48576.184	8206.185	-34687.43	-71380.586	-48576.215	8206.079	-34712.723	-71249.09	48085.414	218032.03	2906.3266150951385
86	-49787.918	20903.152	-22665.143	-82923.71	-14485.924	7904.0864	-2182.1443	-26314.352	180.0	180.0	429999	-48317.535	8349.335	-34063.0	-71804.586	-48317.574	8349.197	-34117.07	-71658.73	47829.035	216226.3	2942.0626380443573
87	-44654.387	16328.85	-25808.955	-89925.05	-7647.914	7339.849	-1026.082	-25135.062	180.0	180.0	434999	-48066.97	8469.482	-33578.316	-72006.95	-48066.965	8469.388	-33623.777	-71573.44	47573.047	218517.73	2977.9708659648895
88	-46217.457	18509.006	-22596.605	-82611.695	-11282.157	8086.362	-2832.3584	-26344.67	180.0	180.0	439999	-47838.77	8575.601	-33370.246	-71904.805	-47838.734	8575.547	-33368.25	-71575.2	47351.457	220207.64	3012.8905510902405
89	-48108.27	15800.471	-21586.182	-75552.54	-10710.281	9407.678	-1708.2806	-27770.855	180.0	180.0	444999	-47684.76	8690.571	-33135.707	-72018.27	-47684.754	8690.544	-33088.3	-71845.91	47195.406	219176.86	3047.7346560955048
90	-49918.27	18042.066	-24149.145	-81084.125	-13789.33	7676.2505	-5323.3423	-29728.24	180.0	180.0	449999	-47580.2	8807.431	-32848.363	-71747.02	-47580.18	8807.403	-32828.855	-71663.69	47094.258	232247.11	3081.8953511714935
91	-47387.19	17449.85	-22490.137	-76153.52	-4288.505	4854.844	-249.50616	-17433.99	180.0	180.0	454999	-47491.355	8909.351	-32590.29	-71360.48	-47491.324	8909.303	-32441.758	-71206.61	47008.383	233870.83	3115.091145992279
92	-45940.9	15939.582	-22461.709	-74806.65	-7171.8657	6972.4517	547.3597	-22331.129	180.0	180.0	459999	-47397.38	8996.279	-32408.139	-71297.22	-47397.406	8996.2	-32336.531	-71279.555	46916.992	229716.1	3148.421112060547
93	-42999.758	16179.348	-22962.158	-83664.79	-11763.412	12382.923	-1818.5342	-43976.91	180.0	180.0	464999	-47346.965	9078.904	-32256.303	-70916.9	-47346.902	9078.882	-32128.133	-70977.71	46862.08	232828.22	3182.0384809970856
94	-48592.777	16506.344	-23332.01	-85056.73	-11512.107	6453.8906	-1983.2263	-23065.43	180.0	180.0	469999	-47304.81	9144.916	-32070.352	-70962.1	-47304.824	9144.899	-31941.008	-71075.83	46821.574	230084.97	3215.3795070648193
95	-47751.66	17103.742	-23358.32	-84197.07	-8888.661	7541.5474	-2971.3472	-25500.586	180.0	180.0	474999	-47239.203	9201.597	-31905.871	-71077.37	-47239.19	9201.608	-31795.799	-71438.75	46757.79	227983.56	3248.8721079826355
96	-43350.914	18406.084	-24439.703	-77116.99	-11519.604	6874.57	-1917.7029	-20760.17	180.0	180.0	479999	-47196.37	9270.882	-31794.818	-71493.24	-47196.332	9270.858	-31675.627	-71568.85	46713.06	233100.98	3282.452632188797
97	-48705.055	16769.072	-23989.059	-76579.31	-6092.69	6995.376	-801.27344	-24332.408	180.0	180.0	484999	-47164.21	9318.403	-31709.709	-72077.914	-47164.207	9318.378	-31641.447	-71727.18	46680.93	243406.12	3315.585155248642
98	-45266.46	17265.582	-23553.74	-82316.46	-14067.94	8921.711	-1053.9202	-26303.385	180.0	180.0	489999	-47140.39	9347.728	-31670.115	-72209.12	-47140.383	9347.699	-31532.607	-72223.62	46660.3	233529.1	3348.795217037201
99	-45165.895	19001.94	-24278.09	-89745.96	-3171.5854	4030.5854	519.75757	-13178.43	180.0	180.0	494999	-47141.67	9372.556	-31654.271	-72005.23	-47141.676	9372.539	-31606.29	-72106.086	46652.547	227750.97	3382.3884999752045
100	-46211.305	16720.836	-27051.809	-76082.3	-6480.781	4694.5693	-1826.7535	-15539.187	180.0	180.0	499999	-47156.027	9404.841	-31632.248	-71909.65	-47156.043	9404.809	-31621.54	-72469.445	46682.566	233599.03	3415.8000180721283
101	-44073.15	14114.468	-25497.88	-67299.055	-4504.2104	3672.139	-1829.7863	-12366.799	180.0	180.0	504999	-47187.934	9418.951	-31734.586	-71713.61	-47187.895	9418.944	-31599.53	-72097.92	46706.61	227686.45	3449.2478761672974
102	-48859.695	16746.242	-25720.715	-78783.89	-10243.186	8637.341	-2410.8013	-31096.838	180.0	180.0	509999	-47209.742	9425.781	-31807.422	-71767.15	-47209.76	9425.769	-31748.377	-71898.49	46728.758	228969.83	3483.0539112091064
103	-41989.48	16555.531	-24494.668	-79254.18	-11057.808	9669.358	-508.09763	-27074.836	180.0	180.0	514999	-47217.973	9439.255	-31754.506	-71451.86	-47217.95	9439.234	-31742.518	-71484.94	46750.016	230087.47	3517.756483078003
104	-47927.17	17344.023	-23145.838	-80136.59	-5883.1494	4804.0786	-2400.6853	-17263.008	180.0	180.0	519999	-47239.062	9432.569	-31536.477	-71407.766	-47239.05	9432.565	-31626.816	-71537.23	46767.62	230455.97	3551.033219099045
105	-40147.445	13289.081	-25121.545	-68326.41	-19038.316	12360.516	-1456.3918	-37531.65	180.0	180.0	524999	-47245.047	9423.284	-31462.812	-71712.18	-47245.03	9423.285	-31496.35	-71938.86	46764.902	236693.5	3584.3349561691284
106	-44873.594	16495.36	-23152.432	-79417.58	-9722.436	8764.261	-886.7847	-26011.004	180.0	180.0	529999	-47264.824	9398.39	-31531.686	-71571.125	-47264.85	9398.367	-31325.994	-71518.664	46794.547	227968.81	3617.6356432437897
107	-44163.527	13507.017	-28112.91	-71884.664	-13349.083	11272.524	-2524.7317	-32456.19	180.0	180.0	534999	-47300.066	9359.321	-31534.23	-72134.97	-47300.055	9359.3	-31594.824	-72022.69	46829.16	226920.39	3650.9858372211456
108	-41912.918	13297.278	-27378.293	-74928.68	-12432.07	11734.974	-1444.241	-32250.264	180.0	180.0	539999	-47329.277	9319.155	-31743.709	-72044.65	-47329.277	9319.167	-31737.09	-72381.9	46862.996	231474.66	3694.2344331741333
109	-39811.953	15641.554	-25217.045	-75796.2	-7510.6924	11363.257	716.2456	-35382.117	180.0	180.0	544999	-47348.062	9294.489	-31793.527	-72458.61	-47348.01	9294.508	-31756.438	-72553.41	46877.273	236461.42	3730.6720640659332
