Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
103	-4239.382	2095.19	-1549.9506	-9144.266	-6201.462	2943.9143	-2520.08	-11427.897	20.0	20.0	514999	-22630.37	7396.2114	-14482.364	-40425.0	-22630.348	7396.2744	-14481.636	-40434.1	22502.598	66876.6	5701.013864040375
104	-4455.924	2208.039	-1713.6105	-9445.083	-6030.972	2707.7065	-2687.7148	-10371.848	20.0	20.0	519999	-22571.225	7369.0083	-14363.903	-40266.395	-22571.182	7369.0815	-14353.658	-40308.117	22448.752	66130.07	5731.351134061813
105	-4709.6553	2246.5989	-1761.8923	-9198.361	-7506.1865	2856.5105	-2460.5837	-10912.617	20.0	20.0	524999	-22494.219	7334.3223	-14369.109	-40203.855	-22494.188	7334.3994	-14358.647	-40199.086	22375.781	67151.39	5761.726664066315
106	-4589.027	2233.214	-1570.3757	-9153.371	-8068.3877	1892.3872	-4603.102	-10999.623	20.0	20.0	529999	-22439.191	7304.0283	-14352.442	-40090.75	-22439.18	7304.073	-14340.045	-40113.75	22320.617	66181.13	5792.136283874512
107	-4593.705	2211.7097	-1600.5647	-9182.439	-6096.206	2843.9004	-2478.441	-11682.814	20.0	20.0	534999	-22373.1	7272.7144	-14224.848	-40021.535	-22373.06	7272.773	-14249.212	-40028.336	22252.545	65046.664	5822.564476013184
108	-4841.8413	2276.262	-1673.3931	-8859.892	-6971.1304	2464.994	-3618.095	-11819.451	20.0	20.0	539999	-22321.053	7242.7373	-14241.57	-39824.34	-22321.043	7242.8027	-14261.597	-39870.62	22210.8	65796.02	5853.133404970169
109	-4630.623	2216.6416	-1774.9095	-9093.27	-7468.288	2594.9194	-2278.5532	-10416.824	20.0	20.0	544999	-22261.633	7207.844	-14244.184	-39724.707	-22261.629	7207.8857	-14235.163	-39765.23	22148.004	65742.85	5883.648229837418
110	-4437.74	2195.0833	-1777.4921	-9498.374	-4540.036	1631.4955	-2149.3176	-7732.5317	20.0	20.0	549999	-22214.895	7186.65	-14137.348	-39688.258	-22214.854	7186.6943	-14209.564	-39693.977	22095.809	62572.79	5914.66058921814
111	-4420.34	2179.875	-1777.9691	-9234.661	-7945.8423	2163.6401	-3969.4604	-11076.539	20.0	20.0	554999	-22153.777	7157.9995	-14174.599	-39590.355	-22153.752	7158.0596	-14142.641	-39653.19	22038.55	68718.57	5945.364269018173
112	-4496.4863	2257.0374	-1775.5139	-9358.333	-7387.357	2889.5725	-2581.321	-11171.289	20.0	20.0	559999	-22103.32	7128.879	-14123.107	-39435.004	-22103.314	7128.936	-14114.512	-39453.047	21995.49	65343.887	5976.167759180069
113	-4728.413	2271.8113	-1773.1019	-9857.013	-7233.8857	3059.559	-3774.9038	-11893.543	20.0	20.0	564999	-22055.17	7099.3237	-14158.62	-39350.4	-22055.139	7099.388	-14145.768	-39379.016	21948.066	66939.664	6007.083472967148
114	-4476.3984	2117.1711	-1668.7327	-9311.839	-7160.802	3130.3574	-2077.7358	-11754.273	20.0	20.0	569999	-22013.322	7070.8413	-14095.04	-39328.176	-22013.295	7070.887	-14108.016	-39359.14	21903.672	64553.46	6037.865386962891
115	-4755.629	2225.3894	-1684.1144	-9338.767	-5610.01	3047.7458	-2096.4463	-10656.777	20.0	20.0	574999	-21982.219	7040.4487	-14079.556	-39226.875	-21982.207	7040.498	-14110.656	-39244.707	21877.748	64481.883	6068.529268980026
116	-4606.219	2203.2034	-1479.374	-9746.217	-7949.587	2640.7942	-3223.9407	-11483.061	20.0	20.0	579999	-21946.66	7016.2065	-14111.042	-39136.914	-21946.658	7016.237	-14079.576	-39158.613	21837.227	65227.34	6099.151671171188
117	-4743.301	2231.1653	-1602.4635	-9336.872	-6563.2944	3132.7324	-2540.86	-11511.985	20.0	20.0	584999	-21914.756	6986.6406	-14083.554	-39049.883	-21914.736	6986.685	-14052.842	-39089.156	21811.219	65413.633	6130.211306095123
118	-4557.647	2185.0168	-1647.864	-9380.116	-6774.354	3397.1367	-2176.6934	-11742.28	20.0	20.0	589999	-21883.281	6955.6836	-14048.809	-38936.055	-21883.285	6955.7397	-14054.341	-39008.836	21777.836	63274.664	6160.9859120845795
119	-4458.427	2223.8813	-1723.2692	-9332.691	-5686.0645	2411.8315	-2492.8367	-10065.298	20.0	20.0	594999	-21845.414	6926.8696	-14052.786	-38901.438	-21845.41	6926.8936	-13990.987	-38927.207	21751.102	63075.098	6191.7403819561005
120	-4660.991	2335.5474	-1653.4869	-9457.877	-6409.051	2580.806	-1969.1536	-9084.489	20.0	20.0	599999	-21810.379	6900.951	-14021.041	-38834.457	-21810.38	6900.9956	-14006.991	-38893.69	21714.73	63914.086	6222.605080127716
121	-4677.592	2191.4463	-1669.706	-9304.799	-6544.033	2853.3188	-2089.3755	-11675.301	20.0	20.0	604999	-21772.285	6874.8564	-14046.307	-38677.836	-21772.266	6874.906	-14062.347	-38712.305	21680.146	62771.957	6253.5255789756775
122	-4777.5786	2260.477	-1674.1412	-9131.786	-6643.835	3371.9878	-2124.444	-11900.781	20.0	20.0	609999	-21732.775	6841.8486	-14021.109	-38641.594	-21732.758	6841.8877	-14055.924	-38689.24	21632.623	62863.79	6284.229966163635
123	-4623.931	2358.244	-1616.3109	-10177.912	-6653.1743	3645.584	-1968.6744	-11742.054	20.0	20.0	614999	-21700.553	6814.2324	-14030.762	-38654.21	-21700.527	6814.2505	-14032.4	-38659.555	21607.102	58122.355	6314.909384965897
124	-4695.118	2326.7732	-1681.7091	-9592.095	-7034.0312	2134.0906	-3668.3528	-11255.507	20.0	20.0	619999	-21660.81	6793.8887	-14064.196	-38488.52	-21660.79	6793.9336	-14003.396	-38508.305	21569.496	62110.65	6345.595989942551
125	-4487.0737	2228.8298	-1764.7379	-9442.942	-7784.8555	2936.6348	-3126.6753	-11245.558	20.0	20.0	624999	-21611.62	6766.941	-14028.199	-38382.094	-21611.607	6766.993	-14019.052	-38399.902	21522.803	64017.434	6376.219138145447
126	-4636.025	2185.1543	-1700.0193	-9377.781	-5498.1514	2151.1868	-2205.876	-8716.077	20.0	20.0	629999	-21558.367	6735.89	-14032.208	-38320.35	-21558.355	6735.945	-14005.195	-38332.508	21468.0	61655.336	6407.012166023254
127	-4565.1997	2201.5781	-1702.0612	-9340.206	-6291.654	3789.394	-1987.3833	-11651.032	20.0	20.0	634999	-21498.033	6703.0854	-14021.405	-38218.246	-21498.027	6703.115	-14041.338	-38221.816	21408.633	59793.332	6437.843709945679
128	-4399.263	2244.6355	-1678.4646	-9218.898	-5691.9385	3013.883	-2798.8171	-10185.556	20.0	20.0	639999	-21433.56	6671.504	-13948.999	-38123.21	-21433.55	6671.5474	-13922.292	-38160.02	21351.012	62019.09	6468.58350110054
129	-4655.553	2282.07	-1754.8037	-9491.683	-8189.948	2646.9812	-3564.1057	-11859.4	20.0	20.0	644999	-21390.275	6641.856	-13968.183	-38048.47	-21390.262	6641.8906	-13989.549	-38065.043	21309.014	63236.59	6499.454591035843
130	-4563.3706	2153.5752	-1762.3341	-9435.83	-6746.111	3017.7441	-3317.6511	-11145.948	20.0	20.0	649999	-21337.682	6607.3745	-13963.362	-37925.21	-21337.674	6607.3955	-13957.185	-37945.938	21259.43	61478.047	6530.416432857513
131	-4570.962	2334.808	-1738.0084	-9198.888	-6255.7275	2409.4563	-3065.4858	-11276.55	20.0	20.0	654999	-21285.361	6576.5083	-13976.986	-37845.875	-21285.344	6576.557	-13943.703	-37840.145	21209.62	60618.418	6561.342111110687
132	-4584.941	2205.1543	-1623.8279	-9193.41	-6328.757	2337.4563	-2352.0876	-10333.414	20.0	20.0	659999	-21230.879	6538.2427	-13970.523	-37680.06	-21230.873	6538.268	-13972.197	-37686.055	21157.402	59806.31	6592.747848987579
133	-4632.9263	2243.0662	-1776.2308	-9503.901	-5857.907	3309.0266	-2193.0823	-11209.117	20.0	20.0	664999	-21179.684	6510.3203	-13970.312	-37556.965	-21179.682	6510.3477	-13969.862	-37553.9	21101.123	60672.574	6623.591737031937
134	-4506.407	2218.4521	-1742.3052	-8839.012	-7987.181	3182.9858	-2131.222	-11859.11	20.0	20.0	669999	-21118.06	6475.7827	-13894.297	-37475.824	-21118.055	6475.8237	-13927.778	-37486.016	21043.146	58117.566	6654.390775203705
135	-4538.255	2148.941	-1589.2323	-9426.473	-7384.482	2655.5442	-3322.9897	-11050.785	20.0	20.0	674999	-21070.951	6447.223	-13982.233	-37428.38	-21070.951	6447.2407	-13925.362	-37429.047	20999.695	59954.316	6685.238960981369
136	-4809.5957	2294.289	-1758.5419	-9462.702	-6978.103	2416.2883	-3275.4124	-10667.596	20.0	20.0	679999	-21032.182	6426.279	-13879.966	-37440.223	-21032.178	6426.3037	-13895.256	-37471.773	20960.37	60531.008	6716.2120089530945
137	-4917.1616	2301.228	-1688.3419	-9844.45	-8231.053	2999.1848	-2783.7903	-11049.441	20.0	20.0	684999	-20996.068	6402.7476	-13932.592	-37295.52	-20996.072	6402.772	-13975.791	-37299.566	20922.873	60778.56	6747.256815195084
138	-4347.202	2148.8442	-1553.245	-9358.289	-7017.339	3396.6436	-2545.149	-11905.183	20.0	20.0	689999	-20964.408	6379.518	-13958.423	-37186.15	-20964.379	6379.538	-13950.068	-37176.344	20896.895	59501.992	6780.412801980972
139	-4654.6895	2286.0623	-1658.641	-9555.427	-7064.6953	3018.7183	-2345.5483	-10939.204	20.0	20.0	694999	-20938.29	6355.2837	-13897.228	-37119.49	-20938.287	6355.2896	-13878.19	-37131.62	20862.572	58837.684	6812.3789229393005
140	-4618.654	2253.9036	-1781.6313	-9195.684	-6602.897	2643.0615	-2581.393	-10483.577	20.0	20.0	699999	-20900.285	6330.8477	-14015.079	-37101.434	-20900.287	6330.857	-14000.898	-37091.176	20829.867	56724.61	6844.722482919693
141	-4629.955	2218.0703	-1623.467	-9175.275	-8247.753	2141.0789	-4961.806	-11564.946	20.0	20.0	704999	-20874.67	6307.577	-13999.455	-37035.887	-20874.652	6307.588	-14004.62	-37023.586	20806.742	55431.887	6881.914319038391
142	-4540.8223	2282.1973	-1703.6683	-9461.034	-8045.6055	2849.1177	-2096.4956	-11779.964	20.0	20.0	709999	-20849.734	6285.0366	-14039.859	-36954.69	-20849.736	6285.052	-14026.595	-36954.54	20779.86	60034.08	6914.032646894455
143	-4560.733	2374.6423	-1829.0894	-9906.196	-8686.67	2455.3342	-3408.894	-11719.545	20.0	20.0	714999	-20828.043	6261.7466	-14061.678	-36841.773	-20828.035	6261.7476	-14078.72	-36835.04	20756.516	58116.47	6950.710349082947
144	-4751.653	2262.1687	-1597.9766	-9563.198	-6371.464	2259.0703	-3693.418	-10693.401	20.0	20.0	719999	-20802.248	6244.51	-14088.447	-36817.418	-20802.24	6244.5093	-14074.401	-36828.848	20741.98	57815.92	6982.010262012482
145	-4784.838	2380.7734	-1577.3816	-9426.918	-6784.056	1107.9126	-5478.071	-9230.794	20.0	20.0	724999	-20785.92	6220.02	-14047.783	-36772.7	-20785.908	6220.0225	-14059.462	-36777.246	20720.527	59227.266	7013.15220618248
146	-4751.193	2288.875	-1662.7091	-9143.227	-5186.226	2537.7007	-2615.4536	-9925.184	20.0	20.0	729999	-20768.54	6199.129	-14115.426	-36715.44	-20768.535	6199.137	-14132.357	-36715.43	20702.977	57523.668	7044.3070499897
147	-4419.526	2106.195	-1722.455	-9367.4375	-7356.6104	2381.2725	-3536.331	-11563.753	20.0	20.0	734999	-20758.654	6181.68	-14135.74	-36667.45	-20758.676	6181.666	-14091.182	-36695.215	20691.73	57063.527	7075.238775014877
148	-4528.707	2203.1646	-1664.9423	-9418.183	-6188.9844	2487.3257	-2159.0122	-11083.675	20.0	20.0	739999	-20740.754	6160.607	-14155.199	-36567.71	-20740.764	6160.605	-14166.074	-36563.863	20682.758	54589.656	7105.008432865143
149	-4572.671	2297.7295	-1390.3795	-9668.284	-6462.4395	2828.4875	-2168.647	-10175.992	20.0	20.0	744999	-20734.154	6139.5967	-14180.586	-36535.402	-20734.154	6139.603	-14171.947	-36551.305	20672.725	55453.523	7134.9246962070465
150	-4508.281	2227.6868	-1662.0563	-9542.643	-6455.423	2697.9382	-3201.2466	-11566.791	20.0	20.0	749999	-20719.625	6117.8057	-14200.4375	-36510.84	-20719.629	6117.8037	-14170.134	-36513.574	20656.768	55514.81	7164.751718044281
151	-4353.189	2147.7878	-1713.2058	-9744.791	-5982.3496	3154.765	-2109.1394	-11601.04	20.0	20.0	754999	-20705.973	6101.118	-14214.289	-36467.918	-20705.967	6101.127	-14193.674	-36495.504	20646.9	56386.74	7194.573264837265
152	-4611.313	2222.036	-1584.4403	-9344.267	-6402.8374	3166.9717	-2411.8894	-11592.662	20.0	20.0	759999	-20700.646	6090.2793	-14204.054	-36479.844	-20700.645	6090.259	-14165.765	-36502.31	20642.104	53165.258	7224.416580200195
153	-4608.4214	2257.4717	-1779.4596	-9583.01	-6081.124	2568.819	-2091.3423	-11207.985	20.0	20.0	764999	-20698.256	6077.5337	-14232.86	-36464.66	-20698.264	6077.521	-14209.893	-36477.008	20636.73	52223.9	7254.126178026199
154	-4280.689	2149.9893	-1767.6464	-9359.045	-5717.2764	3114.5864	-1981.2532	-10748.097	20.0	20.0	769999	-20693.48	6062.496	-14229.214	-36434.176	-20693.477	6062.4727	-14191.064	-36446.926	20637.166	54933.09	7284.0474281311035
155	-4559.232	2229.6462	-1739.2748	-9221.895	-6064.939	3028.0273	-2541.296	-11929.063	20.0	20.0	774999	-20690.715	6048.8325	-14219.258	-36418.324	-20690.734	6048.8096	-14242.041	-36420.91	20626.49	54586.215	7314.2960431575775
156	-4578.813	2242.5376	-1699.5839	-9330.985	-7673.1094	3097.591	-2949.5618	-11416.66	20.0	20.0	779999	-20696.684	6035.9644	-14273.68	-36447.82	-20696.703	6035.947	-14279.065	-36461.89	20636.889	52203.82	7344.208779096603
157	-4387.765	2157.6775	-1696.942	-9155.573	-7357.095	2238.3796	-4763.3003	-10712.975	20.0	20.0	784999	-20700.951	6020.7183	-14240.457	-36374.957	-20700.979	6020.696	-14235.635	-36401.0	20645.58	55423.8	7374.100980043411
158	-4432.334	2236.4287	-1718.1093	-9351.191	-7509.7803	3247.5234	-1969.6538	-11587.587	20.0	20.0	789999	-20707.787	6007.4062	-14319.452	-36367.79	-20707.795	6007.383	-14287.016	-36357.99	20649.275	52272.68	7404.143468141556
159	-4689.646	2217.1707	-1721.4454	-8886.063	-8087.603	2707.1377	-2314.7673	-11274.35	20.0	20.0	794999	-20717.805	5995.0225	-14330.677	-36367.61	-20717.814	5994.988	-14290.916	-36380.492	20662.156	56001.35	7433.977023124695
160	-4674.812	2255.1052	-1685.3561	-9180.3125	-5843.9546	3155.0312	-2032.5284	-10517.291	20.0	20.0	799999	-20713.049	5983.7837	-14357.024	-36316.484	-20713.055	5983.754	-14368.594	-36315.39	20661.242	56548.7	7464.10142493248
161	-4616.4126	2170.346	-1669.9164	-9214.606	-6873.768	2127.8147	-3346.6924	-10482.881	20.0	20.0	804999	-20710.078	5972.6963	-14384.441	-36334.65	-20710.094	5972.6724	-14384.841	-36323.527	20656.785	52274.91	7494.470160007477
162	-4326.381	2181.7222	-1633.8174	-9104.801	-5604.0195	1911.224	-1993.0662	-9132.22	20.0	20.0	809999	-20704.928	5963.0674	-14357.544	-36326.117	-20704.96	5963.039	-14369.923	-36366.4	20655.9	54506.906	7524.410759925842
163	-4531.621	2266.155	-1814.9386	-9761.133	-8246.236	2649.0317	-3423.9	-11520.326	20.0	20.0	814999	-20697.98	5959.8076	-14385.69	-36325.75	-20697.979	5959.7793	-14395.539	-36324.36	20643.53	53269.28	7554.376217126846
164	-4649.569	2229.5066	-1588.8247	-9764.171	-6421.7476	2408.7651	-2950.5344	-10334.315	20.0	20.0	819999	-20697.803	5954.5684	-14400.555	-36292.42	-20697.809	5954.553	-14386.313	-36285.44	20648.906	52720.06	7584.337810993195
165	-4516.286	2135.9192	-1715.456	-9255.949	-7022.263	2692.2107	-2123.8662	-10385.994	20.0	20.0	824999	-20691.889	5951.286	-14327.305	-36336.42	-20691.91	5951.25	-14349.516	-36327.363	20647.277	52199.117	7614.34122300148
166	-4506.646	2220.8586	-1640.9642	-9599.478	-6276.9556	3222.7278	-2860.8743	-11893.646	20.0	20.0	829999	-20689.828	5950.734	-14386.341	-36299.418	-20689.83	5950.72	-14381.327	-36291.01	20633.6	51514.734	7644.360907077789
167	-4666.421	2257.4102	-1568.47	-9481.438	-5951.5234	2549.443	-2255.0845	-10773.221	20.0	20.0	834999	-20694.236	5954.7534	-14343.635	-36297.277	-20694.248	5954.713	-14317.6875	-36296.05	20645.756	53399.906	7674.999575138092
168	-4249.4517	2148.8784	-1544.3713	-9394.916	-6995.925	3112.8047	-2873.9646	-11751.232	20.0	20.0	839999	-20686.193	5954.333	-14339.883	-36390.484	-20686.184	5954.293	-14361.483	-36385.668	20638.941	54550.47	7717.764609098434
169	-4466.748	2226.5422	-1714.3405	-9157.026	-7155.3438	2452.7827	-2608.2227	-11385.7	20.0	20.0	844999	-20675.992	5955.4556	-14335.966	-36245.207	-20675.982	5955.415	-14339.29	-36254.23	20625.46	52585.3	7757.236847877502
170	-4509.8984	2302.801	-1658.0507	-9979.14	-7885.224	2734.2761	-3277.4941	-11120.259	20.0	20.0	849999	-20666.98	5949.5376	-14313.06	-36241.008	-20666.988	5949.5034	-14294.057	-36236.84	20618.342	51374.137	7804.208584070206
171	-4610.7417	2271.8074	-1701.4977	-9271.068	-7077.31	2469.7185	-3008.9119	-10218.891	20.0	20.0	854999	-20673.562	5954.561	-14287.729	-36229.656	-20673.555	5954.531	-14243.687	-36219.043	20624.646	53420.613	7841.077041864395
172	-4616.6284	2315.0571	-1757.5166	-9238.228	-6874.996	2624.4675	-2657.8906	-11419.391	20.0	20.0	859999	-20674.176	5952.607	-14294.37	-36290.29	-20674.18	5952.589	-14279.891	-36292.105	20630.922	53344.69	7874.881764888763
173	-4516.7964	2247.8362	-1650.5109	-9123.14	-7817.501	2531.249	-2852.3381	-11685.153	20.0	20.0	864999	-20676.969	5953.995	-14230.044	-36173.145	-20676.969	5953.97	-14268.116	-36178.066	20636.686	49560.168	7906.627478122711
174	-4413.136	2246.809	-1772.8971	-9670.638	-7503.206	2640.16	-3198.6338	-11414.452	20.0	20.0	869999	-20686.988	5953.441	-14230.491	-36206.605	-20687.01	5953.409	-14234.18	-36224.035	20639.57	54538.203	7938.408825159073
175	-4525.6226	2284.4536	-1738.7716	-9269.92	-8435.625	2745.7673	-4224.2773	-11774.066	20.0	20.0	874999	-20688.514	5950.7773	-14238.732	-36186.55	-20688.525	5950.7544	-14195.527	-36213.016	20645.455	51693.637	7969.884046077728
176	-4671.012	2349.1785	-1688.2574	-9725.214	-6943.0703	3109.2773	-2884.5676	-11016.498	20.0	20.0	879999	-20687.402	5948.005	-14226.151	-36176.72	-20687.398	5947.9844	-14193.174	-36172.625	20641.96	52401.887	7999.928930044174
177	-4570.849	2177.2197	-1759.1619	-9225.56	-7333.9517	2186.557	-2648.0217	-9596.674	20.0	20.0	884999	-20699.135	5950.046	-14224.139	-36214.17	-20699.123	5950.03	-14200.105	-36197.973	20654.57	52981.875	8030.079174041748
178	-4448.262	2175.486	-1763.071	-9319.609	-8133.9165	2413.5583	-3244.0623	-11663.872	20.0	20.0	889999	-20699.627	5946.778	-14204.681	-36230.77	-20699.627	5946.771	-14176.088	-36198.777	20650.486	54781.113	8060.143243074417
179	-4326.065	2164.9595	-1672.5151	-9265.046	-6893.8853	2535.863	-2312.3396	-11889.414	20.0	20.0	894999	-20698.031	5944.4946	-14208.958	-36211.508	-20698.053	5944.4688	-14208.112	-36209.855	20650.066	53125.82	8090.049640893936
180	-4301.929	2282.6047	-1572.6342	-9509.3955	-7652.21	3604.266	-3180.8364	-11778.559	20.0	20.0	899999	-20705.977	5940.881	-14205.687	-36225.465	-20705.973	5940.87	-14180.063	-36208.14	20663.58	53053.727	8119.853795051575
181	-4679.3755	2234.5383	-1659.7185	-9086.327	-7823.7686	2738.1084	-4409.748	-11442.056	20.0	20.0	904999	-20713.188	5938.773	-14168.006	-36225.01	-20713.201	5938.769	-14163.839	-36229.05	20670.105	50882.613	8149.879670143127
182	-4516.921	2313.4497	-1740.2107	-9319.505	-8304.935	2818.8992	-3580.3784	-10847.13	20.0	20.0	909999	-20729.01	5942.74	-14194.533	-36189.51	-20729.02	5942.7134	-14171.382	-36189.84	20687.652	51440.113	8179.789864063263
183	-4492.2437	2245.7393	-1674.0406	-9849.692	-7698.5576	3372.0708	-2287.6697	-11216.114	20.0	20.0	914999	-20739.797	5941.9146	-14203.104	-36267.117	-20739.803	5941.8896	-14185.848	-36261.73	20695.635	52628.754	8209.78207206726
184	-4764.192	2246.5735	-1661.4088	-9509.694	-5243.3076	3041.6816	-2120.132	-10949.869	20.0	20.0	919999	-20736.773	5944.1094	-14181.544	-36255.848	-20736.785	5944.0786	-14181.901	-36258.02	20696.041	51847.473	8239.69937300682
185	-4472.59	2211.052	-1617.0457	-9396.201	-7514.9897	2110.951	-4315.7075	-10490.992	20.0	20.0	924999	-20746.326	5942.3735	-14160.141	-36227.445	-20746.34	5942.3647	-14192.469	-36239.46	20706.451	51969.977	8269.625600099564
186	-4570.23	2248.8196	-1827.3784	-9323.401	-5950.941	3052.2368	-2189.2605	-10335.504	20.0	20.0	929999	-20758.518	5939.6147	-14187.21	-36205.938	-20758.545	5939.5703	-14208.628	-36209.402	20720.24	51316.117	8299.840080022812
187	-4785.592	2267.5918	-1606.4575	-9774.145	-6981.539	1925.4073	-3267.1672	-9884.438	20.0	20.0	934999	-20770.81	5940.2324	-14130.85	-36264.277	-20770.805	5940.2	-14150.315	-36269.57	20731.328	51397.766	8329.832463264465
188	-4373.887	2218.4028	-1755.5721	-9588.935	-6132.1475	3024.3184	-1974.1976	-10484.298	20.0	20.0	939999	-20778.445	5945.627	-14216.039	-36306.664	-20778.44	5945.617	-14191.153	-36297.824	20739.854	50944.12	8359.76023721695
189	-4582.5156	2225.8486	-1733.3815	-9018.956	-8304.873	1945.7303	-4947.088	-11901.553	20.0	20.0	944999	-20778.697	5946.4956	-14160.366	-36252.184	-20778.7	5946.4766	-14171.323	-36247.906	20738.707	50050.9	8389.847566127777
190	-4382.7734	2201.884	-1618.6674	-9349.124	-8080.4756	2120.7114	-4240.482	-11316.612	20.0	20.0	949999	-20788.621	5944.9604	-14152.286	-36222.51	-20788.633	5944.934	-14135.811	-36219.914	20751.64	50846.832	8419.871918201447
191	-4544.37	2183.525	-1801.6865	-9810.961	-6291.4717	2299.6118	-3051.2297	-9918.683	20.0	20.0	954999	-20797.037	5945.213	-14162.359	-36289.156	-20797.031	5945.1924	-14110.969	-36272.664	20760.105	51539.51	8449.796044111252
192	-4503.4673	2218.7043	-1752.139	-9429.556	-8137.6445	2568.3127	-2674.2563	-11913.739	20.0	20.0	959999	-20804.92	5940.76	-14136.446	-36263.688	-20804.906	5940.735	-14157.695	-36252.273	20768.436	51830.324	8479.918987989426
193	-4493.8477	2197.7563	-1672.0192	-9281.353	-6349.1655	3063.961	-2269.2925	-11080.099	20.0	20.0	964999	-20810.055	5936.405	-14167.803	-36268.61	-20810.07	5936.381	-14210.421	-36263.027	20775.441	54190.273	8509.928661108017
194	-4494.438	2230.1123	-1678.983	-9349.454	-8337.518	2359.1116	-4088.0234	-11195.236	20.0	20.0	969999	-20817.447	5932.1826	-14183.336	-36234.07	-20817.447	5932.1567	-14189.924	-36223.83	20786.873	52005.035	8543.807454109192
195	-4553.6685	2201.0735	-1605.249	-9577.873	-6987.475	2353.0713	-3575.1904	-10507.191	20.0	20.0	974999	-20813.318	5932.455	-14184.521	-36289.83	-20813.326	5932.4395	-14200.203	-36265.934	20775.66	49837.53	8574.267801046371
196	-4617.544	2317.7754	-1714.358	-9782.123	-6982.7915	3322.8677	-2793.714	-11716.989	20.0	20.0	979999	-20829.076	5937.1997	-14193.849	-36268.98	-20829.09	5937.18	-14208.368	-36269.598	20796.297	50678.55	8605.002416849136
197	-4402.9194	2310.8586	-1551.9154	-9402.669	-7681.147	2903.2832	-3137.243	-11844.958	20.0	20.0	984999	-20830.75	5935.089	-14192.118	-36293.457	-20830.768	5935.0547	-14203.99	-36285.12	20791.543	49714.895	8637.383671998978
198	-4751.1123	2269.0645	-1663.2572	-9154.536	-8017.513	2765.8506	-2223.9053	-11603.413	20.0	20.0	989999	-20842.219	5938.501	-14133.6455	-36284.85	-20842.207	5938.492	-14167.259	-36296.04	20810.14	50440.09	8668.212924003601
199	-4641.8804	2253.5684	-1572.0236	-9072.299	-7464.7227	2576.409	-2241.6094	-10452.234	20.0	20.0	994999	-20848.871	5932.567	-14125.67	-36295.7	-20848.871	5932.5586	-14190.438	-36288.887	20812.818	49673.63	8698.735215187073
200	-4621.0635	2266.7212	-1706.7899	-9483.343	-7418.9385	2633.1406	-4537.7686	-11868.035	20.0	20.0	999999	-20856.271	5933.334	-14211.345	-36295.6	-20856.277	5933.326	-14207.434	-36276.004	20824.688	51032.19	8729.68756198883
